lesson_id,course_id,grade,subject,unit_number,course_day,day_in_unit,phase,title
ma-g4-mathematics-u07-l01,ma-g4-mathematics,4,mathematics,7,109,1,Launch and diagnostic,Launch and diagnostic: a fraction as a count of unit fractions
ma-g4-mathematics-u07-l02,ma-g4-mathematics,4,mathematics,7,110,2,Concept build A,Concept build A: decomposing a fraction into a sum of unit fractions
ma-g4-mathematics-u07-l03,ma-g4-mathematics,4,mathematics,7,111,3,Concept build B,Concept build B: adding and subtracting fractions with like denominators
ma-g4-mathematics-u07-l04,ma-g4-mathematics,4,mathematics,7,112,4,Guided practice A,Guided practice A: mixed numbers and fractions greater than one
ma-g4-mathematics-u07-l05,ma-g4-mathematics,4,mathematics,7,113,5,Independent evidence A,Independent evidence A: adding and subtracting mixed numbers with like denominators
ma-g4-mathematics-u07-l06,ma-g4-mathematics,4,mathematics,7,114,6,Concept build C,Concept build C: word problems adding and subtracting like-denominator fractions
ma-g4-mathematics-u07-l07,ma-g4-mathematics,4,mathematics,7,115,7,Guided practice B,Guided practice B: multiplying a fraction by a whole number as repeated addition
ma-g4-mathematics-u07-l08,ma-g4-mathematics,4,mathematics,7,116,8,Error analysis and repair,Error analysis and repair: added-denominator errors
ma-g4-mathematics-u07-l09,ma-g4-mathematics,4,mathematics,7,117,9,Retrieval and fluency,Retrieval and fluency: unit-fraction decomposition
ma-g4-mathematics-u07-l10,ma-g4-mathematics,4,mathematics,7,118,10,Independent evidence B,Independent evidence B: solving word problems that multiply a fraction by a whole number
ma-g4-mathematics-u07-l11,ma-g4-mathematics,4,mathematics,7,119,11,Concept extension,Concept extension: fraction operations inside measurement contexts
ma-g4-mathematics-u07-l12,ma-g4-mathematics,4,mathematics,7,120,12,Applied problem solving,Applied problem solving: connecting repeated addition to n times a over b
ma-g4-mathematics-u07-l13,ma-g4-mathematics,4,mathematics,7,121,13,Performance task: plan,Performance task: plan: the recipe or measurement plan
ma-g4-mathematics-u07-l14,ma-g4-mathematics,4,mathematics,7,122,14,Performance task: build,Performance task: build: the plan with combined and scaled amounts
ma-g4-mathematics-u07-l15,ma-g4-mathematics,4,mathematics,7,123,15,Synthesis and review,Synthesis and review: fraction operations
ma-g4-mathematics-u07-l16,ma-g4-mathematics,4,mathematics,7,124,16,Unit assessment,"Unit assessment: fraction addition, subtraction, and multiplication"
ma-g4-mathematics-u07-l17,ma-g4-mathematics,4,mathematics,7,125,17,Targeted correction and reassessment,Targeted correction and reassessment: fraction operations
ma-g4-mathematics-u07-l18,ma-g4-mathematics,4,mathematics,7,126,18,"Transfer, reflection, and publication","Transfer, reflection, and publication: scaling a fractional plan for more people"
ma-g4-mathematics-u08-l01,ma-g4-mathematics,4,mathematics,8,127,1,Launch and diagnostic,Launch and diagnostic: two ways to write the same amount
ma-g4-mathematics-u08-l02,ma-g4-mathematics,4,mathematics,8,128,2,Concept build A,Concept build A: tenths and hundredths written as fractions
ma-g4-mathematics-u08-l03,ma-g4-mathematics,4,mathematics,8,129,3,Concept build B,Concept build B: adding tenths and hundredths by rewriting to a common unit
ma-g4-mathematics-u08-l04,ma-g4-mathematics,4,mathematics,8,130,4,Guided practice A,Guided practice A: writing fractions with denominator 10 or 100 in decimal notation
ma-g4-mathematics-u08-l05,ma-g4-mathematics,4,mathematics,8,131,5,Independent evidence A,Independent evidence A: locating decimals on a number line
ma-g4-mathematics-u08-l06,ma-g4-mathematics,4,mathematics,8,132,6,Concept build C,Concept build C: decimals in money and measurement contexts
ma-g4-mathematics-u08-l07,ma-g4-mathematics,4,mathematics,8,133,7,Guided practice B,Guided practice B: comparing decimals to hundredths
ma-g4-mathematics-u08-l08,ma-g4-mathematics,4,mathematics,8,134,8,Error analysis and repair,Error analysis and repair: digit-count decimal comparison errors
ma-g4-mathematics-u08-l09,ma-g4-mathematics,4,mathematics,8,135,9,Retrieval and fluency,Retrieval and fluency: fraction and decimal equivalents
ma-g4-mathematics-u08-l10,ma-g4-mathematics,4,mathematics,8,136,10,Independent evidence B,Independent evidence B: comparing and ordering decimals
ma-g4-mathematics-u08-l11,ma-g4-mathematics,4,mathematics,8,137,11,Concept extension,Concept extension: why a comparison requires the same whole
ma-g4-mathematics-u08-l12,ma-g4-mathematics,4,mathematics,8,138,12,Applied problem solving,Applied problem solving: money problems involving decimals
ma-g4-mathematics-u08-l13,ma-g4-mathematics,4,mathematics,8,139,13,Performance task: plan,Performance task: plan: the conversion board
ma-g4-mathematics-u08-l14,ma-g4-mathematics,4,mathematics,8,140,14,Performance task: build,"Performance task: build: the board with fractions, decimals, models, and comparisons"
ma-g4-mathematics-u08-l15,ma-g4-mathematics,4,mathematics,8,141,15,Synthesis and review,Synthesis and review: fraction and decimal connections
ma-g4-mathematics-u08-l16,ma-g4-mathematics,4,mathematics,8,142,16,Unit assessment,Unit assessment: decimal notation and comparison
ma-g4-mathematics-u08-l17,ma-g4-mathematics,4,mathematics,8,143,17,Targeted correction and reassessment,Targeted correction and reassessment: decimal comparison
ma-g4-mathematics-u08-l18,ma-g4-mathematics,4,mathematics,8,144,18,"Transfer, reflection, and publication","Transfer, reflection, and publication: reading decimals on price tags and measuring tools"
ma-g4-mathematics-u09-l01,ma-g4-mathematics,4,mathematics,9,145,1,Launch and diagnostic,Launch and diagnostic: why the size of a unit changes the number
ma-g4-mathematics-u09-l02,ma-g4-mathematics,4,mathematics,9,146,2,Concept build A,Concept build A: relative sizes of metric units
ma-g4-mathematics-u09-l03,ma-g4-mathematics,4,mathematics,9,147,3,Concept build B,Concept build B: relative sizes of customary units
ma-g4-mathematics-u09-l04,ma-g4-mathematics,4,mathematics,9,148,4,Guided practice A,Guided practice A: two-column conversion tables
ma-g4-mathematics-u09-l05,ma-g4-mathematics,4,mathematics,9,149,5,Independent evidence A,Independent evidence A: converting from a larger unit to a smaller unit
ma-g4-mathematics-u09-l06,ma-g4-mathematics,4,mathematics,9,150,6,Concept build C,Concept build C: measurement word problems including money and time
ma-g4-mathematics-u09-l07,ma-g4-mathematics,4,mathematics,9,151,7,Guided practice B,Guided practice B: applying area and perimeter formulas for rectangles
ma-g4-mathematics-u09-l08,ma-g4-mathematics,4,mathematics,9,152,8,Error analysis and repair,Error analysis and repair: wrong-direction conversion errors
ma-g4-mathematics-u09-l09,ma-g4-mathematics,4,mathematics,9,153,9,Retrieval and fluency,"Retrieval and fluency: unit benchmarks, conversions, and formulas"
ma-g4-mathematics-u09-l10,ma-g4-mathematics,4,mathematics,9,154,10,Independent evidence B,Independent evidence B: measurement problems involving fractions and decimals
ma-g4-mathematics-u09-l11,ma-g4-mathematics,4,mathematics,9,155,11,Concept extension,"Concept extension: line plots with halves, quarters, and eighths of an inch"
ma-g4-mathematics-u09-l12,ma-g4-mathematics,4,mathematics,9,156,12,Applied problem solving,"Applied problem solving: finding an unknown side length from area or perimeter, and interpreting a line plot"
ma-g4-mathematics-u09-l13,ma-g4-mathematics,4,mathematics,9,157,13,Performance task: plan,Performance task: plan: the measurement study
ma-g4-mathematics-u09-l14,ma-g4-mathematics,4,mathematics,9,158,14,Performance task: build,"Performance task: build: the conversion table, area analysis, and line plot"
ma-g4-mathematics-u09-l15,ma-g4-mathematics,4,mathematics,9,159,15,Synthesis and review,"Synthesis and review: conversion, formulas, and measurement data"
ma-g4-mathematics-u09-l16,ma-g4-mathematics,4,mathematics,9,160,16,Unit assessment,"Unit assessment: measurement, conversion, and data"
ma-g4-mathematics-u09-l17,ma-g4-mathematics,4,mathematics,9,161,17,Targeted correction and reassessment,Targeted correction and reassessment: conversion and formulas
ma-g4-mathematics-u09-l18,ma-g4-mathematics,4,mathematics,9,162,18,"Transfer, reflection, and publication","Transfer, reflection, and publication: measuring and converting for a real task"
ma-g4-mathematics-u10-l01,ma-g4-mathematics,4,mathematics,10,163,1,Launch and diagnostic,Launch and diagnostic: what an angle actually measures
ma-g4-mathematics-u10-l02,ma-g4-mathematics,4,mathematics,10,164,2,Concept build A,Concept build A: angles as fractions of a circular turn
ma-g4-mathematics-u10-l03,ma-g4-mathematics,4,mathematics,10,165,3,Concept build B,Concept build B: measuring angles with a protractor
ma-g4-mathematics-u10-l04,ma-g4-mathematics,4,mathematics,10,166,4,Guided practice A,Guided practice A: sketching angles of a specified measure
ma-g4-mathematics-u10-l05,ma-g4-mathematics,4,mathematics,10,167,5,Independent evidence A,Independent evidence A: measuring and drawing angles accurately
ma-g4-mathematics-u10-l06,ma-g4-mathematics,4,mathematics,10,168,6,Concept build C,Concept build C: angle measure as additive and unknown-angle problems
ma-g4-mathematics-u10-l07,ma-g4-mathematics,4,mathematics,10,169,7,Guided practice B,Guided practice B: solving for an unknown angle in a diagram
ma-g4-mathematics-u10-l08,ma-g4-mathematics,4,mathematics,10,170,8,Error analysis and repair,Error analysis and repair: protractor scale-reading errors
ma-g4-mathematics-u10-l09,ma-g4-mathematics,4,mathematics,10,171,9,Retrieval and fluency,Retrieval and fluency: angle types and measures
ma-g4-mathematics-u10-l10,ma-g4-mathematics,4,mathematics,10,172,10,Independent evidence B,Independent evidence B: unknown-angle problems in diagrams
ma-g4-mathematics-u10-l11,ma-g4-mathematics,4,mathematics,10,173,11,Concept extension,"Concept extension: points, lines, rays, classifying two-dimensional figures, and lines of symmetry"
ma-g4-mathematics-u10-l12,ma-g4-mathematics,4,mathematics,10,174,12,Applied problem solving,Applied problem solving: classifying two-dimensional figures and identifying lines of symmetry
ma-g4-mathematics-u10-l13,ma-g4-mathematics,4,mathematics,10,175,13,Performance task: plan,Performance task: plan: the capstone design
ma-g4-mathematics-u10-l14,ma-g4-mathematics,4,mathematics,10,176,14,Performance task: build,Performance task: build: the capstone design
ma-g4-mathematics-u10-l15,ma-g4-mathematics,4,mathematics,10,177,15,Synthesis and review,Synthesis and review: the mathematical justifications in the capstone design
ma-g4-mathematics-u10-l16,ma-g4-mathematics,4,mathematics,10,178,16,Unit assessment,"Unit assessment: angles, geometry, and symmetry"
ma-g4-mathematics-u10-l17,ma-g4-mathematics,4,mathematics,10,179,17,Targeted correction and reassessment,Targeted correction and reassessment: angle and classification work
ma-g4-mathematics-u10-l18,ma-g4-mathematics,4,mathematics,10,180,18,"Transfer, reflection, and publication","Transfer, reflection, and publication: symmetry and rule-based patterns in the completed design"
ma-g4-english-language-arts-u01-l01,ma-g4-english-language-arts,4,english-language-arts,1,1,1,Launch and diagnostic,"Launch and diagnostic: what evidence is, and a no-penalty diagnostic across both text types"
ma-g4-english-language-arts-u01-l02,ma-g4-english-language-arts,4,english-language-arts,1,2,2,Word study and morphology,"Word study and morphology: attacking an unfamiliar multisyllabic word with sound, syllables, and parts"
ma-g4-english-language-arts-u01-l03,ma-g4-english-language-arts,4,english-language-arts,1,3,3,Concept model A,Concept model A: explicit meaning: what the text states outright
ma-g4-english-language-arts-u01-l04,ma-g4-english-language-arts,4,english-language-arts,1,4,4,Guided practice A,Guided practice A: locating the detail or example that answers a question exactly
ma-g4-english-language-arts-u01-l05,ma-g4-english-language-arts,4,english-language-arts,1,5,5,Close reading with evidence,Close reading with evidence: close reading one passage for stated facts and unstated implications
ma-g4-english-language-arts-u01-l06,ma-g4-english-language-arts,4,english-language-arts,1,6,6,Independent application A,Independent application A: answering two questions on a new passage with cited support
ma-g4-english-language-arts-u01-l07,ma-g4-english-language-arts,4,english-language-arts,1,7,7,Concept model B,Concept model B: inference: what the text makes true without saying it
ma-g4-english-language-arts-u01-l08,ma-g4-english-language-arts,4,english-language-arts,1,8,8,Guided practice B,Guided practice B: separating a supported inference from a guess the text does not carry
ma-g4-english-language-arts-u01-l09,ma-g4-english-language-arts,4,english-language-arts,1,9,9,Reteach and varied practice,Reteach and varied practice: repairing responses whose evidence does not match the claim
ma-g4-english-language-arts-u01-l10,ma-g4-english-language-arts,4,english-language-arts,1,10,10,Craft or structure analysis,"Craft or structure analysis: how quoting and paraphrasing differ, and when each is honest"
ma-g4-english-language-arts-u01-l11,ma-g4-english-language-arts,4,english-language-arts,1,11,11,Source or research work,Source or research work: recording where a piece of evidence came from inside a passage
ma-g4-english-language-arts-u01-l12,ma-g4-english-language-arts,4,english-language-arts,1,12,12,Writing plan and draft,Writing plan and draft: planning a written response for a named audience
ma-g4-english-language-arts-u01-l13,ma-g4-english-language-arts,4,english-language-arts,1,13,13,Writing revision workshop,"Writing revision workshop: revising a response so every claim carries its evidence, then editing for complete sentences"
ma-g4-english-language-arts-u01-l14,ma-g4-english-language-arts,4,english-language-arts,1,14,14,Discussion or presentation practice,"Discussion or presentation practice: discussion roles, preparation, and drawing on what you read"
ma-g4-english-language-arts-u01-l15,ma-g4-english-language-arts,4,english-language-arts,1,15,15,Transfer challenge,Transfer challenge: using the evidence habit on an unfamiliar pair of passages
ma-g4-english-language-arts-u01-l16,ma-g4-english-language-arts,4,english-language-arts,1,16,16,Retrieval and assessment preparation,"Retrieval and assessment preparation: retrieving explicit meaning, inference, quotation, and paraphrase"
ma-g4-english-language-arts-u01-l17,ma-g4-english-language-arts,4,english-language-arts,1,17,17,Unit assessment,Unit assessment: unit evidence: cited literary and informational responses
ma-g4-english-language-arts-u01-l18,ma-g4-english-language-arts,4,english-language-arts,1,18,18,"Targeted correction, publication, and reflection","Targeted correction, publication, and reflection: correcting one response and publishing the evidence-habits page"
ma-g4-english-language-arts-u02-l01,ma-g4-english-language-arts,4,english-language-arts,2,19,1,Launch and diagnostic,"Launch and diagnostic: summary, retelling, and opinion are three different things"
ma-g4-english-language-arts-u02-l02,ma-g4-english-language-arts,4,english-language-arts,2,20,2,Word study and morphology,Word study and morphology: Greek and Latin roots inside this unit's vocabulary
ma-g4-english-language-arts-u02-l03,ma-g4-english-language-arts,4,english-language-arts,2,21,3,Concept model A,Concept model A: an objective summary keeps events and leaves out judgment
ma-g4-english-language-arts-u02-l04,ma-g4-english-language-arts,4,english-language-arts,2,22,4,Guided practice A,Guided practice A: cutting a retelling down to a summary without losing the spine
ma-g4-english-language-arts-u02-l05,ma-g4-english-language-arts,4,english-language-arts,2,23,5,Close reading with evidence,Close reading with evidence: close reading a story for the details a summary must keep
ma-g4-english-language-arts-u02-l06,ma-g4-english-language-arts,4,english-language-arts,2,24,6,Independent application A,Independent application A: summarizing an unfamiliar story independently
ma-g4-english-language-arts-u02-l07,ma-g4-english-language-arts,4,english-language-arts,2,25,7,Concept model B,"Concept model B: a theme is what the whole text says about something, not its topic"
ma-g4-english-language-arts-u02-l08,ma-g4-english-language-arts,4,english-language-arts,2,26,8,Guided practice B,Guided practice B: testing a proposed theme against the events of the text
ma-g4-english-language-arts-u02-l09,ma-g4-english-language-arts,4,english-language-arts,2,27,9,Reteach and varied practice,"Reteach and varied practice: repairing themes that are really topics, morals, or opinions"
ma-g4-english-language-arts-u02-l10,ma-g4-english-language-arts,4,english-language-arts,2,28,10,Craft or structure analysis,Craft or structure analysis: how theme works differently in a poem and in a drama
ma-g4-english-language-arts-u02-l11,ma-g4-english-language-arts,4,english-language-arts,2,29,11,Source or research work,Source or research work: gathering the two strongest details that support a theme
ma-g4-english-language-arts-u02-l12,ma-g4-english-language-arts,4,english-language-arts,2,30,12,Writing plan and draft,Writing plan and draft: planning a summary-and-theme response for a reader who has not read it
ma-g4-english-language-arts-u02-l13,ma-g4-english-language-arts,4,english-language-arts,2,31,13,Writing revision workshop,Writing revision workshop: revising so the theme statement is a full sentence the text can carry
ma-g4-english-language-arts-u02-l14,ma-g4-english-language-arts,4,english-language-arts,2,32,14,Discussion or presentation practice,Discussion or presentation practice: presenting a theme claim and reviewing the key ideas others raised
ma-g4-english-language-arts-u02-l15,ma-g4-english-language-arts,4,english-language-arts,2,33,15,Transfer challenge,"Transfer challenge: summarizing and theming a text in the grades 4-5 band, with scaffolding at the hard parts"
ma-g4-english-language-arts-u02-l16,ma-g4-english-language-arts,4,english-language-arts,2,34,16,Retrieval and assessment preparation,"Retrieval and assessment preparation: retrieving summary, theme, and literary evidence together"
ma-g4-english-language-arts-u02-l17,ma-g4-english-language-arts,4,english-language-arts,2,35,17,Unit assessment,Unit assessment: unit evidence: objective summary plus supported theme statement
ma-g4-english-language-arts-u02-l18,ma-g4-english-language-arts,4,english-language-arts,2,36,18,"Targeted correction, publication, and reflection","Targeted correction, publication, and reflection: correcting one statement and publishing the summary-and-theme study"
ma-g4-english-language-arts-u03-l01,ma-g4-english-language-arts,4,english-language-arts,3,37,1,Launch and diagnostic,Launch and diagnostic: the difference between mentioning a character and describing one in depth
ma-g4-english-language-arts-u03-l02,ma-g4-english-language-arts,4,english-language-arts,3,38,2,Word study and morphology,Word study and morphology: words that name precise emotions and states of being
ma-g4-english-language-arts-u03-l03,ma-g4-english-language-arts,4,english-language-arts,3,39,3,Concept model A,Concept model A: in-depth description is built from a stack of specific details
ma-g4-english-language-arts-u03-l04,ma-g4-english-language-arts,4,english-language-arts,3,40,4,Guided practice A,Guided practice A: collecting four details that describe one character
ma-g4-english-language-arts-u03-l05,ma-g4-english-language-arts,4,english-language-arts,3,41,5,Close reading with evidence,Close reading with evidence: close reading a setting for the details that make it matter
ma-g4-english-language-arts-u03-l06,ma-g4-english-language-arts,4,english-language-arts,3,42,6,Independent application A,Independent application A: writing an in-depth description of an event independently
ma-g4-english-language-arts-u03-l07,ma-g4-english-language-arts,4,english-language-arts,3,43,7,Concept model B,Concept model B: first-person and third-person narration and how each limits what we know
ma-g4-english-language-arts-u03-l08,ma-g4-english-language-arts,4,english-language-arts,3,44,8,Guided practice B,Guided practice B: comparing what two narrators can and cannot tell us
ma-g4-english-language-arts-u03-l09,ma-g4-english-language-arts,4,english-language-arts,3,45,9,Reteach and varied practice,Reteach and varied practice: repairing descriptions built on impression instead of detail
ma-g4-english-language-arts-u03-l10,ma-g4-english-language-arts,4,english-language-arts,3,46,10,Craft or structure analysis,Craft or structure analysis: similes and metaphors an author uses to build a character
ma-g4-english-language-arts-u03-l11,ma-g4-english-language-arts,4,english-language-arts,3,47,11,Source or research work,Source or research work: connecting a text to a visual or oral presentation of the same story
ma-g4-english-language-arts-u03-l12,ma-g4-english-language-arts,4,english-language-arts,3,48,12,Writing plan and draft,Writing plan and draft: planning an in-depth study with a claim and four details
ma-g4-english-language-arts-u03-l13,ma-g4-english-language-arts,4,english-language-arts,3,49,13,Writing revision workshop,Writing revision workshop: revising to replace general adjectives with cited detail
ma-g4-english-language-arts-u03-l14,ma-g4-english-language-arts,4,english-language-arts,3,50,14,Discussion or presentation practice,Discussion or presentation practice: posing and responding to specific questions about another study
ma-g4-english-language-arts-u03-l15,ma-g4-english-language-arts,4,english-language-arts,3,51,15,Transfer challenge,Transfer challenge: comparing similar themes and patterns of events across cultures
ma-g4-english-language-arts-u03-l16,ma-g4-english-language-arts,4,english-language-arts,3,52,16,Retrieval and assessment preparation,"Retrieval and assessment preparation: retrieving depth, narration, figurative language, and comparison"
ma-g4-english-language-arts-u03-l17,ma-g4-english-language-arts,4,english-language-arts,3,53,17,Unit assessment,Unit assessment: unit evidence: an in-depth study with cited detail and point of view
ma-g4-english-language-arts-u03-l18,ma-g4-english-language-arts,4,english-language-arts,3,54,18,"Targeted correction, publication, and reflection","Targeted correction, publication, and reflection: correcting one paragraph and publishing the in-depth study"
ma-g4-english-language-arts-u04-l01,ma-g4-english-language-arts,4,english-language-arts,4,55,1,Launch and diagnostic,"Launch and diagnostic: what a main idea has to account for, and a no-penalty diagnostic"
ma-g4-english-language-arts-u04-l02,ma-g4-english-language-arts,4,english-language-arts,4,56,2,Word study and morphology,Word study and morphology: domain vocabulary and the roots that unlock it
ma-g4-english-language-arts-u04-l03,ma-g4-english-language-arts,4,english-language-arts,4,57,3,Concept model A,"Concept model A: a main idea is supported by key details, not merely near them"
ma-g4-english-language-arts-u04-l04,ma-g4-english-language-arts,4,english-language-arts,4,58,4,Guided practice A,Guided practice A: stating a main idea and naming the three details that carry it
ma-g4-english-language-arts-u04-l05,ma-g4-english-language-arts,4,english-language-arts,4,59,5,Close reading with evidence,Close reading with evidence: close reading for the details a summary of this text must keep
ma-g4-english-language-arts-u04-l06,ma-g4-english-language-arts,4,english-language-arts,4,60,6,Independent application A,Independent application A: summarizing an unfamiliar informational passage independently
ma-g4-english-language-arts-u04-l07,ma-g4-english-language-arts,4,english-language-arts,4,61,7,Concept model B,Concept model B: explaining a process: the steps and why they run in that order
ma-g4-english-language-arts-u04-l08,ma-g4-english-language-arts,4,english-language-arts,4,62,8,Guided practice B,Guided practice B: explaining a historical or scientific event: what happened and why
ma-g4-english-language-arts-u04-l09,ma-g4-english-language-arts,4,english-language-arts,4,63,9,Reteach and varied practice,Reteach and varied practice: repairing summaries that smuggle in opinion or drop the main idea
ma-g4-english-language-arts-u04-l10,ma-g4-english-language-arts,4,english-language-arts,4,64,10,Craft or structure analysis,Craft or structure analysis: how a writer's word choice signals precision in a technical passage
ma-g4-english-language-arts-u04-l11,ma-g4-english-language-arts,4,english-language-arts,4,65,11,Source or research work,Source or research work: gathering informational evidence to support an explanation
ma-g4-english-language-arts-u04-l12,ma-g4-english-language-arts,4,english-language-arts,4,66,12,Writing plan and draft,Writing plan and draft: planning a main-idea and summary brief for a stated audience
ma-g4-english-language-arts-u04-l13,ma-g4-english-language-arts,4,english-language-arts,4,67,13,Writing revision workshop,"Writing revision workshop: revising the explanation so causes and effects are not reversed, and placing prepositional phrases where they belong"
ma-g4-english-language-arts-u04-l14,ma-g4-english-language-arts,4,english-language-arts,4,68,14,Discussion or presentation practice,"Discussion or presentation practice: explaining a process aloud, in writing, or through a labeled sequence"
ma-g4-english-language-arts-u04-l15,ma-g4-english-language-arts,4,english-language-arts,4,69,15,Transfer challenge,Transfer challenge: summarizing and explaining an unfamiliar technical passage
ma-g4-english-language-arts-u04-l16,ma-g4-english-language-arts,4,english-language-arts,4,70,16,Retrieval and assessment preparation,"Retrieval and assessment preparation: retrieving main idea, support, summary, and explanation"
ma-g4-english-language-arts-u04-l17,ma-g4-english-language-arts,4,english-language-arts,4,71,17,Unit assessment,"Unit assessment: unit evidence: main idea, objective summary, and causal explanation"
ma-g4-english-language-arts-u04-l18,ma-g4-english-language-arts,4,english-language-arts,4,72,18,"Targeted correction, publication, and reflection","Targeted correction, publication, and reflection: correcting one explanation and publishing the brief"
ma-g4-english-language-arts-u05-l01,ma-g4-english-language-arts,4,english-language-arts,5,73,1,Launch and diagnostic,Launch and diagnostic: naming the shape of a text instead of only finding facts in it
ma-g4-english-language-arts-u05-l02,ma-g4-english-language-arts,4,english-language-arts,5,74,2,Word study and morphology,Word study and morphology: signal vocabulary that marks each structure
ma-g4-english-language-arts-u05-l03,ma-g4-english-language-arts,4,english-language-arts,5,75,3,Concept model A,Concept model A: chronology and problem-and-solution as whole-text structures
ma-g4-english-language-arts-u05-l04,ma-g4-english-language-arts,4,english-language-arts,5,76,4,Guided practice A,Guided practice A: naming a passage's overall structure and proving it with signals
ma-g4-english-language-arts-u05-l05,ma-g4-english-language-arts,4,english-language-arts,5,77,5,Close reading with evidence,Close reading with evidence: close reading a passage whose parts use different structures
ma-g4-english-language-arts-u05-l06,ma-g4-english-language-arts,4,english-language-arts,5,78,6,Independent application A,Independent application A: describing the structure of an unfamiliar passage independently
ma-g4-english-language-arts-u05-l07,ma-g4-english-language-arts,4,english-language-arts,5,79,7,Concept model B,Concept model B: comparison and cause-and-effect as whole-text structures
ma-g4-english-language-arts-u05-l08,ma-g4-english-language-arts,4,english-language-arts,5,80,8,Guided practice B,Guided practice B: choosing between two plausible structure labels using evidence
ma-g4-english-language-arts-u05-l09,ma-g4-english-language-arts,4,english-language-arts,5,81,9,Reteach and varied practice,Reteach and varied practice: repairing analyses that name a structure the text does not use
ma-g4-english-language-arts-u05-l10,ma-g4-english-language-arts,4,english-language-arts,5,82,10,Craft or structure analysis,"Craft or structure analysis: how a chart, timeline, or diagram carries information the prose does not"
ma-g4-english-language-arts-u05-l11,ma-g4-english-language-arts,4,english-language-arts,5,83,11,Source or research work,Source or research work: writing the text-only description that replaces a visual
ma-g4-english-language-arts-u05-l12,ma-g4-english-language-arts,4,english-language-arts,5,84,12,Writing plan and draft,Writing plan and draft: planning a structure-and-features analysis of one passage
ma-g4-english-language-arts-u05-l13,ma-g4-english-language-arts,4,english-language-arts,5,85,13,Writing revision workshop,"Writing revision workshop: revising so each structural claim names its evidence, joining ideas with relative pronouns and adverbs"
ma-g4-english-language-arts-u05-l14,ma-g4-english-language-arts,4,english-language-arts,5,86,14,Discussion or presentation practice,Discussion or presentation practice: paraphrasing a portion of a text read aloud or presented in media
ma-g4-english-language-arts-u05-l15,ma-g4-english-language-arts,4,english-language-arts,5,87,15,Transfer challenge,Transfer challenge: analyzing structure and visuals in an unfamiliar technical text
ma-g4-english-language-arts-u05-l16,ma-g4-english-language-arts,4,english-language-arts,5,88,16,Retrieval and assessment preparation,"Retrieval and assessment preparation: retrieving structure names, signals, and visual interpretation"
ma-g4-english-language-arts-u05-l17,ma-g4-english-language-arts,4,english-language-arts,5,89,17,Unit assessment,"Unit assessment: unit evidence: overall structure, signals, and visual interpretation"
ma-g4-english-language-arts-u05-l18,ma-g4-english-language-arts,4,english-language-arts,5,90,18,"Targeted correction, publication, and reflection","Targeted correction, publication, and reflection: correcting one label and publishing the structure analysis"
ma-g4-english-language-arts-u06-l01,ma-g4-english-language-arts,4,english-language-arts,6,91,1,Launch and diagnostic,Launch and diagnostic: what separates an explanatory piece from a pile of related facts
ma-g4-english-language-arts-u06-l02,ma-g4-english-language-arts,4,english-language-arts,6,92,2,Word study and morphology,Word study and morphology: precise verbs and domain nouns this piece will need
ma-g4-english-language-arts-u06-l03,ma-g4-english-language-arts,4,english-language-arts,6,93,3,Concept model A,Concept model A: grouping related information into paragraphs and sections
ma-g4-english-language-arts-u06-l04,ma-g4-english-language-arts,4,english-language-arts,6,94,4,Guided practice A,Guided practice A: sorting a mixed fact set into three defensible groups
ma-g4-english-language-arts-u06-l05,ma-g4-english-language-arts,4,english-language-arts,6,95,5,Close reading with evidence,Close reading with evidence: close reading a model explanatory text for how it is built
ma-g4-english-language-arts-u06-l06,ma-g4-english-language-arts,4,english-language-arts,6,96,6,Independent application A,Independent application A: drafting two grouped paragraphs with an introduction
ma-g4-english-language-arts-u06-l07,ma-g4-english-language-arts,4,english-language-arts,6,97,7,Concept model B,"Concept model B: developing a group with facts, definitions, details, and a quotation"
ma-g4-english-language-arts-u06-l08,ma-g4-english-language-arts,4,english-language-arts,6,98,8,Guided practice B,Guided practice B: choosing the concrete detail that develops rather than decorates
ma-g4-english-language-arts-u06-l09,ma-g4-english-language-arts,4,english-language-arts,6,99,9,Reteach and varied practice,"Reteach and varied practice: repairing sections that repeat, wander, or state without developing"
ma-g4-english-language-arts-u06-l10,ma-g4-english-language-arts,4,english-language-arts,6,100,10,Craft or structure analysis,Craft or structure analysis: precise language: replacing a vague word with the exact one
ma-g4-english-language-arts-u06-l11,ma-g4-english-language-arts,4,english-language-arts,6,101,11,Source or research work,"Source or research work: using headings, a caption, or a list where it genuinely helps"
ma-g4-english-language-arts-u06-l12,ma-g4-english-language-arts,4,english-language-arts,6,102,12,Writing plan and draft,"Writing plan and draft: planning the full piece: introduction, sections, and conclusion"
ma-g4-english-language-arts-u06-l13,ma-g4-english-language-arts,4,english-language-arts,6,103,13,Writing revision workshop,"Writing revision workshop: revising for development, then editing fragments, run-ons, and confusables"
ma-g4-english-language-arts-u06-l14,ma-g4-english-language-arts,4,english-language-arts,6,104,14,Discussion or presentation practice,Discussion or presentation practice: choosing formal or informal English for this audience
ma-g4-english-language-arts-u06-l15,ma-g4-english-language-arts,4,english-language-arts,6,105,15,Transfer challenge,Transfer challenge: writing a short explanatory piece on an unfamiliar topic from given sources
